,0
14892,하니페롤
14893,삼우시메티딘
14894,레스텐
14895,첨기원캅셀
14896,슬리맥캅셀
14897,크렌솔
14898,리헤파탄
14899,판타잘
14900,복합이마린
14901,메치티
14902,메아이스
14903,티슈페론
14904,엔슈어
14905,아크로빈
14906,치로나캅셀
14907,후후
14908,어린이이부날좌약
14909,멘토사나트로키
14910,헤모겐캅셀
14911,알페롤
14912,지간소캅셀
14913,우리들아시클로버
14914,산카제
14915,황녹원캅셀
14916,고래표쌍금탕
14917,금천
14918,고래표쌍한탕
14919,고래표쌍금탕
14920,고래표쌍금탕
14921,한일총명탕
14922,고래표쌍갈탕
14923,고래표우황청심원
14924,바이조랄
14925,우딘
14926,콜페민캅셀
14927,알파디트리
14928,헤가놀
14929,마이팜염산암브록솔
14930,파라포름
14931,칼모론
14932,스템
14933,써카놀
14934,믹스라민
14935,오디캅셀
14936,하나레토스테인캅셀
14937,니록신캅셀
14938,가마렉스
14939,바이브론
14940,복합나바솔
14941,푸로세닌
14942,신일리바비린
14943,자황원
14944,에파톤
14945,신일말산클레보프리드
14946,신일메퀴타진
14947,두오플캅셀
14948,빅토젠캅셀
14949,나우겐
14950,신일아시클로버
14951,신일실리마린
14952,삼용톤허바토닉
14953,익심단
14954,솔삼디
14955,솔표청간탕
14956,솔표보간환
14957,솔표대음보
14958,솔표정심원
14959,솔표기보탕
14960,솔표정심원
14961,솔표녹용대보탕
14962,나졸
14963,메디락베베
14964,메디락포포
14965,디오졸
14966,셀릭톤
14967,자니톤
14968,강남시메티딘
14969,한샘시메티딘
14970,소마다젠
14971,마이코딘캅셀
14972,엘릭
14973,실리카프
14974,펜독신
14975,니프리딘캅셀
14976,니프리딘캅셀
14977,자이티스캅셀
14978,대유케토프로펜
14979,대유케토코나졸
14980,남미말레인산트리메부틴
14981,남미브롬헥
14982,남미리바비린
14983,노르루틴
14984,펠라스캅셀
14985,아스롤캅셀
14986,토롤시드캅셀
14987,뉴보타민
14988,바이토닌
14989,아비이타
14990,디엔포
14991,베타민캅셀
14992,텔라본
14993,라비톤
14994,케디톤
14995,발소롤
14996,케나졸
14997,페르민캅셀
14998,이소칼
14999,리볼트
15000,청명
15001,푸로라민
15002,포폴드
15003,히리콘
15004,경희파모티딘
15005,경희파모티딘
15006,칼그린
15007,카바롤캅셀
15008,데브란캅셀
15009,피우렌캅셀
15010,태진소독용에탄올
15011,에드란
15012,비락스
15013,광동향사평위
15014,광동가미구용탕
15015,광동보간환
15016,광동장원
15017,노이젬캅셀
15018,프로이벤캅셀
15019,바라덤
15020,다스크캅셀
15021,청지심캅셀
15022,콤비란스
15023,제트라민
15024,미모나
15025,세레란스
15026,네리막스
15027,한타돌
15028,알파돔페리돈
15029,히로스
15030,액티리딘
15031,알파테르페나딘
15032,엘리몬
15033,라이베르
15034,바엘로
15035,카스트로민
15036,셀로나
15037,헤마톤
15038,훼모로
15039,에스카두스캅셀
15040,에바치온
15041,엔피캅셀
15042,솔렌
15043,아믹스
15044,에스리빈
15045,베로타민
15046,진사졸
15047,지텍터
15048,조아디오스민
15049,만비정캅셀
15050,사록키
15051,영풍프로나제캅셀
15052,스테비천아이유
15053,비비락스캅셀
15054,헤마스볼캅셀
15055,영풍인삼사물탕
15056,포리젠
15057,영풍총명탕
15058,코젠
15059,영풍보간환
15060,융겔본
15061,영풍연령고본단
15062,지마돌
15063,코파페롤
15064,영풍거풍지보단환
15065,부국원방우황청심원
15066,부국우황첨심원
15067,부국당두중환
15068,부국당두중엽
15069,부국당두중엽엑스환
15070,키로
15071,하원로페라미드캅셀
15072,호크민
15073,지시
15074,리젠트
15075,하원메칠도파
15076,셀레톤
15077,하원시리마린
15078,하원엘시스틴
15079,신보락환
15080,영춘단
15081,본초총명탕
15082,헤모탄캅셀
15083,메가씬발포
15084,구주티아프로펜
15085,구주우황청심원현탁
15086,삼타제
15087,리베나
15088,구주프로나제
15089,엠비롤
15090,헤파툼
15091,구주나프록센나트륨
15092,파농
15093,우민톤
15094,청록환
15095,온평환
15096,소위
15097,한국가감팔미환
15098,한국향사평위
15099,평기환
15100,한국갈근탕
15101,한국황련해독탕
15102,한국당귀작약
15103,한국반하사심탕
15104,만기캅셀
15105,헤파두스
15106,삼희거풍지보단
15107,삼희보간환
15108,사미칼
15109,훼니틴캅셀
15110,알티온캅셀
15111,삼희천왕보심단
15112,크렌씨
15113,경인청심환
15114,세리톤
15115,아세투벤캅셀
15116,아이독
15117,칼피스
15118,복합아티카
15119,세화이소프로필알코올
15120,세화보간환
15121,크라운염산라니티딘
15122,크라운소브레롤캅셀
15123,놀타
15124,소펭
15125,신치라
15126,타나론
15127,진타제
15128,명문나프록센
15129,크렌씨
15130,노구반캅셀
15131,비에나
15132,아도날
15133,크레탄
15134,경우라니티딘
15135,위프란
15136,케이엠에스알마게이트
15137,아크나비누
15138,밀티탈비누
15139,테노프캅셀
15140,유즈렌
15141,바스탄
15142,초당금립기응환
15143,초당편자환
15144,칼스본
15145,도라놀
15146,바디락캅셀
15147,아이런캅셀
15148,엘바민
15149,부로몰
15150,제라톤
15151,옥사신
15152,옥사신
15153,사마신주
15154,사마신주
15155,암브탈
15156,맥크탈
15157,유영알리벤돌
15158,디아펙트캅셀
15159,건심환
15160,비카셀
15161,두명캅셀
15162,영보환
15163,페리스캅셀
15164,치톨
15165,풍림포비돈요오드
15166,타리젠
15167,로이탈
15168,비라크
15169,엑스칼
15170,장우프로나제캅셀
15171,장우세라티오펩티다제
15172,장우염화리소짐
15173,장우염화리소짐
15174,블리스넥스립
15175,쎄피캅셀
15176,미수정캅셀
15177,상아푸시딘
15178,젠하임
15179,상아아시클로버
15180,키나진
15181,에스톤
15182,후시메드
15183,누코미트캅셀
15184,디록스
15185,디록스캅셀
15186,부디판
15187,부디판
15188,샤벤캅셀
15189,페노티스
15190,페노티스캅셀
15191,대정피록시캄캅셀
15192,대정피록시캄캅셀
15193,경진원방우황청심원
15194,삼익총명탕
15195,고르바
15196,삼익염산암브록솔
15197,룸브리겐캅셀
15198,서울엘시스틴
15199,탈치콘
15200,세미노
15201,히스날
15202,하네미아캅셀
15203,호르신내복
15204,녹신정캅셀
15205,한림탄산칼슘
15206,두셀라
15207,타라
15208,헤라킨
15209,하두세
15210,버질
15211,그린헤파
15212,크로본트로키
15213,성인염산로페라미드캅셀
15214,성인에탄올
15215,성인티오프로닌
15216,성인이부프로펜
15217,성인세라치오펩티다제
15218,성인아르기닌치아솔리딘카르복실레이트
15219,성인시메티딘
15220,성인시메티딘
15221,성인시메티딘
15222,성인아세트아미노펜
15223,성인메페남산캅셀
15224,성인말레인산클로르페니라민
15225,성인이부프로펜
15226,성인데옥시리보헥산캅셀
15227,성인염산메베버린
15228,성인염산리다미딘캅셀
15229,성인소브레롤캅셀
15230,성인소브레롤캅셀
15231,성인디멘히드리네이트
15232,성인알벤다졸
15233,성인염산브롬헥
15234,성인포비돈요오드
15235,성인포비돈요오드
15236,성인염산라니티딘
15237,성인염산라니티딘
15238,성인글루타치온
15239,성인파모티딘
15240,성인파모티딘
15241,성인케토프로펜리신캅셀
15242,성인카리두스마이아누스
15243,성인염산부클리진
15244,성인클로닉신리시네이트
15245,성인클로닉신리신네이트
15246,성인리보플라빈
15247,성인염산지페프롤
15248,성인에스카르복시메칠시스테인캅셀
15249,성인에스카르복시메칠시스테인캅셀
15250,성인테트라부티르산리보플라빈
15251,성인엽
15252,징코민액밀리리터
15253,토코레가
15254,크리니밀
15255,히스마콜캅셀
15256,엘레비트
15257,사리돈에이
15258,코러스이부프로펜캅셀
15259,코러스아스코르빈
15260,헤파토닉캅셀
15261,코엔비캅셀
15262,콜레티브
15263,콜로빌
15264,알라민
15265,디제판
15266,오라제
15267,이젝탄
15268,해전캅셀
15269,히파제
15270,덴타캅셀
15271,누제
15272,하택
15273,카독신캅셀
15274,바이로민캅셀
15275,아피아바실론캅셀
15276,푸로탄캅셀
15277,세비오캅셀
15278,포리그론캅셀
15279,씨오
15280,시브티어
15281,메티로즈
15282,토티졸
15283,엠티솔
15284,한빛약용탄
15285,한빛옥수수전분
15286,유니옥시메타졸린
15287,유니린스염화나트륨
15288,태성우르소데스옥시콜린
15289,바리나민
15290,리퀴필름
15291,다이나톤
15292,대행정로환당의에이
15293,셀레포르테트리비
15294,리지비트B₁₂Inositol
15295,하이톤캅셀
15296,네오칼
15297,메가민
15298,리보렉스
15299,멀티륨
15300,스피
15301,알알민
15302,로부민
15303,프로인
15304,헤파엘시
15305,엘로틴
15306,꾸오레프레닉
15307,이소맥스프레이
15308,케이와이윤활젤리
15309,신아이도린
15310,헤파렉스
15311,로부타
15312,오타위
15313,오타위산분포
15314,오타D
15315,네프로
15316,알민골드캅셀
15317,디아스론에이
15318,천왕환
15319,아이루비바이오렛
15320,와콘엠캅셀
15321,헤파토칼크
15322,엔슈어
15323,이프렉스주사액유니트
15324,올소클론OKT
15325,두오필름
15326,락티케어HC로오숀
15327,알카펜테이타임
15328,아민올
15329,풀보네오마이신분무제
15330,케이와이젤리
15331,리노코트캅셀
15332,칼디
15333,렌스틴
15334,오라쿠고에이취
15335,화비토비온
15336,게리비온캅셀
15337,네오클레오캅셀
15338,레가롤캅셀
15339,세라베린캅셀
15340,라벤다캡
15341,히아민
15342,게리칼슘
15343,쎌리보
15344,로제민
15345,헤파토닉
15346,하이소민
15347,리바톤
15348,바이맥
15349,알로박
15350,시스토민
15351,로아논캅셀R
15352,로아논AD캅셀
15353,설간구구
15354,설간구구
15355,에스비안하이
15356,에제트에이
15357,덴타돌
15358,테마손
15359,훼마틴
15360,가스톤
15361,헤모큐
15362,신화당귀사역가오수유생강탕
15363,아르코발
15364,코리민
15365,훼노민캅셀
15366,파미딘
15367,청전캅셀
15368,테시텐
15369,테시텐
15370,아리고파
15371,보스콤
15372,리보
15373,코리실
15374,테니딘
15375,메레네
15376,쾌콜캅셀
15377,훼막틴
15378,베타인
15379,리바렉스캅셀
15380,진프란
15381,중앙곽향
15382,만진
15383,그란겔현탁
15384,신풍아스피린
15385,진프론
15386,보돌
15387,크리마
15388,피코펜
15389,피코펜
15390,리바코란캅셀
15391,류메피놀
15392,에이디엔캅셀
15393,마데카솔분말
15394,동국편자캅셀
15395,인사돌
15396,오라트리
15397,복합마데카솔
15398,위튼
15399,부베손
15400,우라민
15401,캐모렉스
15402,한영은행엽엑스
15403,하이탈
15404,그랑콜캅셀
15405,유스칼
15406,하이눈
15407,페롤콘
15408,젠트라민
15409,시돌
15410,리피텐
15411,쎄이노펜
15412,운지정캅셀
15413,헤마틴
15414,베타로친
15415,아레민
15416,엘라딘
15417,에디
15418,아스캅셀
15419,데속사
15420,기네피아
15421,해양천
15422,바나론
15423,헤락스캅셀
15424,오노캄
15425,화이투벤에스캅셀
15426,식카린엘
15427,식카린엘
15428,노루마겐
15429,명혈캅셀
15430,흑취환
15431,구생환
15432,진스코
15433,씨카로틴
15434,바이멀
15435,진스코
15436,티나덱스
15437,파비톤
15438,미라콜
15439,비가톤
15440,용근탕
15441,은엑손
15442,모드콜
15443,모드콜에스캅셀
15444,아이잘
15445,종근당알벤다졸
15446,모라돈
15447,헤모그렌
15448,베비잘
15449,은엑손
15450,젤콤현탁
15451,정산캅셀
15452,유니판
15453,아나롭
15454,리보
15455,소아용바킹
15456,세페나
15457,프리엔
15458,유나콜
15459,판타레아
15460,동광라니티딘
15461,동광염산암브록솔
15462,로라캅셀
15463,나렌
15464,판타시드현탁
15465,리보놀
15466,우노바
15467,실루빈
15468,실루빈
15469,한삼디
15470,올비탄
15471,셀키로드
15472,심용정캅셀
15473,리어겐캅셀
15474,깅프라
15475,써큘레어징코
15476,챔푸
15477,타치온
15478,박카스에프
15479,멕시롱
15480,오황
15481,산트날
15482,코타놀
15483,유유베쿠니스
15484,마리오
15485,오로친
15486,타나민정수출명디멘탈
15487,베카민
15488,타나민
15489,유유생비원
15490,산피아
15491,유니키드
15492,시스템엠
15493,에버유
15494,허스텐
15495,스매시
15496,비나클
15497,화콜크린
15498,라이오판
15499,비타펜
15500,레버피스
15501,페르카
15502,스코진
15503,브롬콜
15504,샘초롱점안제
15505,태평양히알우론산나트륨
15506,케토톱플라스타
15507,심용탕
15508,진콜드
15509,용전캅셀
15510,영생구론진
15511,황감탕
15512,안신캅셀
15513,치독스
15514,칼톤에스
15515,리바셀
15516,바이폴
15517,훼리톤
15518,레코단캅셀
15519,레코단에프캅셀
15520,솔펜
15521,칼스톤
15522,웨이콜캅셀
15523,콘렌즈
15524,다이부텐
15525,고프레티엘캅셀
15526,브렉셀
15527,우덱
15528,우덱신에프
15529,명콜캅셀
15530,일동암브록솔
15531,멜콤
15532,일동포스처디
15533,일동암브록솔서방형캅셀
15534,로텐
15535,엘칸디
15536,아코빌
15537,큐티나
15538,엠브리스서방형캅셀
15539,하넥스
15540,오갈민
15541,아미노젠
15542,파사캅셀
15543,하넥스
15544,엑소졸
15545,포르타제
15546,베로틴
15547,회신
15548,한서디오스민
15549,유니톤
15550,네프레솔
15551,빌로바
15552,로틴셀
15553,유심캅셀
15554,필루스캅셀
15555,세롬
15556,클로르캅셀
15557,한서말레인산트리메부틴
15558,부스핀
15559,메라돌
15560,반도아세트아미노펜
15561,셀라치오
15562,진코텔
15563,위더스염산암브록솔
15564,프리다졸
15565,로비콜
15566,유니믹스
15567,써크란
15568,나페론
15569,레피드
15570,올벤다
15571,보클
15572,제리톤
15573,위판현탁
15574,게론현탁
15575,안타겔현탁
15576,후루겔현탁
15577,티라민에프
15578,게론지현탁
15579,하리온
15580,후루겔에프현탁
15581,바이진안약
15582,디크웰
15583,드로날
15584,진시몬
15585,엠엔엠로오숀
15586,실그린
15587,소중원
15588,용
15589,신화킹네
15590,정우파모티딘
15591,판로프
15592,정우세라티오펩티다제
15593,정우염산지페프롤캅셀
15594,정우메코발라민캅셀마이크로그람
15595,정우염산로페라미드캅셀
15596,정우브롬화부틸히요
15597,정우카스카라
15598,정우메페남
15599,정우카르바민산클로르페네
15600,정우소브레롤캅셀
15601,정우낙산리보플라빈
15602,라이파
15603,정우메페남산캅셀
